readout,kind,block,dim,category,n_exemplars,k,effective_k,mean_knn_dist,mean_pairwise_dist,local_coherence,global_dispersion,local_over_global,global_dispersion_per_sqrt_dim,mean_knn_dist_per_sqrt_dim
cls_L01,cls,1,768,swing,65,5,5,25.732428126845097,34.17804204945816,0.03886147063427567,23.976338420715127,0.001620825913964413,0.8651715900863404,0.9285390191210446
cls_L01,cls,1,768,bench,64,5,5,25.98916310242583,34.32331920604162,0.03847757605964079,24.107077440527295,0.001596111189942698,0.8698892281039743,0.9378031445749152
cls_L01,cls,1,768,fork,63,5,5,25.095582529759472,35.66540572522475,0.0398476504306746,25.110969596204797,0.001586862278575538,0.9061140659988343,0.9055588330641938
cls_L01,cls,1,768,bowl,88,5,5,24.58902354120272,36.50533491826333,0.04066855271110481,25.698457613387212,0.001582528933172984,0.927313213802956,0.8872799600389648
cls_L01,cls,1,768,bird,63,5,5,24.5774537377429,36.907234405772115,0.04068769737787476,25.951416669103097,0.0015678410892425844,0.9364410874849259,0.8868624707175898
cls_L01,cls,1,768,car,69,5,5,24.52813138876175,36.987455535201754,0.040769514161122684,26.160744126362186,0.0015584233370502347,0.9439945414722581,0.8850827037512566
cls_L01,cls,1,768,basket,91,5,5,25.46924388022907,35.97965610079855,0.0392630423071282,25.220951001425874,0.001556762958895105,0.9100826781182244,0.9190421756441551
cls_L01,cls,1,768,towel,83,5,5,25.287679587233924,36.5918871963679,0.03954494901560022,25.790904205866337,0.0015332905236647508,0.9306490928687988,0.912490538554407
cls_L01,cls,1,768,pajamas,86,5,5,25.840371370703178,36.219227219490314,0.0386991342211808,25.49999884672087,0.0015176131753495059,0.9201519499055901,0.9324340854272112
cls_L01,cls,1,768,cup,83,5,5,25.2579372819109,37.139697715607305,0.03959151489049642,26.241635473658434,0.0015087289407033607,0.9469134565432956,0.9114173055553714
cls_L01,cls,1,768,book,94,5,5,26.799729724245363,35.18164823917551,0.03731380914245987,24.775929352426374,0.0015060508371527797,0.8940243425654074,0.9670519481563923
cls_L01,cls,1,768,dish,90,5,5,25.073849427670535,37.49322566037872,0.03988218892693989,26.51186629125171,0.0015043146524958174,0.9566645712483464,0.904774607292858
